district,date,total_bio_updates,mean_updates,std_updates,z_score
Haridwar,2025-07-01,14362,1529.9545454545455,2408.112729390044,5.32867307162805
Yadadri.,2025-07-01,1691,149.10588235294117,289.3736677858632,5.328384332426758
Begusarai,2025-04-01,26659,1692.0459770114942,4686.368150254737,5.327569926752634
Nuapada,2025-07-01,7505,542.5348837209302,1307.115033397411,5.326589426626405
Mokokchung,2025-05-01,1401,99.36046511627907,244.44327684572397,5.324914441010491
Jehanabad,2025-03-01,6408,435.2325581395349,1122.0729836220796,5.322975892869484
Singrauli,2025-04-01,22345,1246.3218390804598,3965.242798789844,5.320904477112641
Dumka,2025-03-01,15319,886.1860465116279,2712.8791283393875,5.320109474366081
Ramgarh,2025-04-01,6646,432.98837209302326,1168.0006496189371,5.319356311945533
Anugul,2025-03-01,145,22.962962962962962,22.952910732870272,5.3168436220279
West Kameng,2025-04-01,967,71.76744186046511,168.39468165547723,5.316275724022644
Nagaon,2025-04-01,13713,1339.534090909091,2327.5416756092714,5.316109283350192
Chhotaudepur,2025-05-01,6682,393.04651162790697,1183.620337647833,5.313319895186923
Aurangabad,2025-07-01,61098,4634.125,10627.11600869946,5.313188917273334
Kanyakumari,2025-05-01,3693,341.9310344827586,630.9506263273468,5.311142941601037
Sepahijala,2025-03-01,3948,242.28395061728395,698.8160028678492,5.302849439873935
Prayagraj,2025-07-01,3494,237.91764705882352,614.1276664963914,5.30196330596402
Udhampur,2025-03-01,7896,535.1176470588235,1388.3945885854805,5.301722156984612
Ferozepur,2025-03-01,9900,643.3720930232558,1746.2972528215346,5.300717212960501
Jashpur,2025-07-01,10288,857.5057471264367,1779.3286745127584,5.300029380719083
Seraikela-kharsawan,2025-04-01,2589,171.5952380952381,456.26709887873756,5.2982228344876505
West Sikkim,2025-04-01,848,43.88,151.80454716687683,5.297074527787636
Jayashankar Bhupalpally,2025-06-01,611,52.50574712643678,105.56436078957735,5.29055685741153
Varanasi,2025-07-01,27933,2096.67816091954,4883.571099708989,5.2904567808217315
Seraikela-Kharsawan,2025-04-01,11332,754.9882352941177,2001.4262087090701,5.284737313162352
Ranchi,2025-03-01,35145,2091.458823529412,6255.167778863865,5.284197378071631
Sri Sathya Sai,2025-06-01,1804,125.48192771084338,317.6511110132404,5.284156151492864
Krishna,2025-04-01,39037,2650.534090909091,6886.614404251732,5.283650829444762
Chamba,2025-03-01,5077,393.51162790697674,886.4121832910073,5.283646209266331
Hyderabad,2025-07-01,47366,3798.693181818182,8245.94258618538,5.2834841332961915
Jhargram,2025-06-01,612,47.129411764705885,106.91516310065816,5.283353379010248
Rangareddi,2025-07-01,8062,620.3068181818181,1409.3648064479705,5.280175258933505
Diu,2025-07-01,610,45.333333333333336,106.95570956954006,5.279443883260236
Bahraich,2025-03-01,27464,2057.7045454545455,4814.860285291324,5.276642300952715
Basti,2025-07-01,16716,1255.183908045977,2931.1234631932903,5.274706536963937
yadgir,2025-07-01,525,50.36470588235294,89.98569291821887,5.274563974842166
Kanpur Dehat,2025-07-01,12467,879.3720930232558,2196.9740101089933,5.274358209818729
Nellore,2025-04-01,27718,1821.5747126436781,4913.425806322594,5.2705436711861635
South Salmara Mankachar,2025-07-01,583,57.03529411764706,99.79591639927949,5.270403087216406
North Sikkim,2025-04-01,129,12.929577464788732,22.031356837576475,5.268419162329696
Adilabad,2025-07-01,17026,1520.9310344827586,2944.5868379708627,5.2656178332311985
Sheikpura,2025-09-10,11,2.216666666666667,1.668163169951285,5.2652723016237255
Junagadh,2025-07-01,18275,1207.9058823529413,3242.3559138362334,5.263794158073756
Kushinagar *,2025-07-01,29,2.5483870967741935,5.025526238961908,5.2634513572233885
Panchkula,2025-07-01,6676,439.63529411764705,1185.7674814937652,5.259348736757497
Beed,2025-07-01,37688,2936.7241379310344,6609.00470586041,5.258170845491142
Mandsaur,2025-07-01,17826,1050.6818181818182,3190.3985862233535,5.258063445193544
Firozabad,2025-04-01,18369,1307.6666666666667,3245.7021946620584,5.256592352000967
Sant Kabir Nagar,2025-04-01,13378,1040.6896551724137,2347.8293156848977,5.254773105696827
Shamli,2025-04-01,15145,1171.9772727272727,2659.8510198417866,5.25331028807165
Kupwara,2025-07-01,8335,571.9540229885057,1479.0005732033887,5.248845820388968
Banda,2025-03-01,14844,1063.1149425287356,2625.678102559888,5.248505155310425
Mahendragarh,2025-07-01,7232,561.2873563218391,1271.109906031092,5.24794324395344
Palamu,2025-04-01,20459,1299.3218390804598,3652.607416863576,5.2454797283885455
Harda *,2025-07-01,1836,125.58024691358025,326.1548276584884,5.2441957255876455
Sangrur,2025-07-01,13508,958.953488372093,2392.968724295884,5.244133107222446
Nagarkurnool,2025-07-01,1529,143.1494252873563,264.60978416825947,5.2373368546017645
Lohardaga,2025-04-01,7520,455.7674418604651,1348.9857250752907,5.236699267329357
Khammam,2025-07-01,13736,1185.3793103448277,2398.9767355492413,5.231655857130157
Sri Muktsar Sahib,2025-03-01,9773,638.8977272727273,1746.9152387820732,5.228703757313062
Kamareddy,2025-07-01,1881,179.30588235294118,325.6997969036536,5.224731896748597
Nandyal,2025-05-01,1756,125.17647058823529,312.16845942347146,5.224177780239721
West,2025-03-01,879,47.1578947368421,159.30758949333028,5.221610018134036
Theni,2025-03-01,14150,996.8045977011494,2519.9228847516133,5.2196817140280665
Kodarma,2025-04-01,911,58.30952380952381,163.40178702997648,5.218366896036748
Sangareddy,2025-07-01,2562,256.7325581395349,442.13592332245804,5.213933815957294
Sri Sathya Sai,2025-05-01,1781,125.48192771084338,317.6511110132404,5.21174966776726
Navsari,2025-07-01,7768,542.2857142857143,1386.8556667063044,5.210141515933598
South,2025-04-01,655,39.1025641025641,118.44650167722881,5.199794229261238
Fatehgarh Sahib,2025-07-01,5915,429.8735632183908,1054.922820990454,5.199552353632554
Damoh,2025-04-01,27076,1563.7558139534883,4907.164186313353,5.198979128760987
Deeg,2025-12-26,16,2.730769230769231,2.552318320360228,5.198893360354042
Tuensang,2025-05-01,1649,112.88372093023256,295.5380106380126,5.197694454779515
Nadia,2025-07-01,20374,1452.1704545454545,3640.8630536191527,5.197072580537064
West,2025-04-01,875,47.1578947368421,159.30758949333028,5.1965013587618
West Khasi Hills,2025-07-01,1108,74.74074074074075,198.8696041240201,5.1956620711875745
Karim Nagar,2025-05-01,156,20.950617283950617,25.993220863605906,5.195561697593897
Dindigul,2025-03-01,30544,2115.034090909091,5478.207260767695,5.189465194697103
Haveri *,2025-03-01,197,18.644736842105264,34.38515336493098,5.186984663555324
Yamuna Nagar,2025-07-01,14014,1031.7209302325582,2503.8360341503426,5.184955760960154
Bhopal,2025-07-01,31557,2167.8837209302324,5668.227905291044,5.1848861355127065
Katihar,2025-04-01,36270,2497.4712643678163,6515.508466547568,5.18340646920033
Mansa,2025-03-01,10221,694.5764705882353,1839.516890358979,5.178763826165628
Shivpuri,2025-06-01,35085,1936.8837209302326,6401.501978935889,5.178177932014
Vaishali,2025-04-01,28719,1932.8735632183907,5174.909357266161,5.176153742513546
Pakke Kessang,2025-03-01,18,2.3125,3.0314214700421087,5.1749649974545076
Saharsa,2025-04-01,19477,1377.7701149425288,3501.360013842958,5.169199914747542
Dadra & Nagar Haveli,2025-05-01,115,7.788732394366197,20.746025776352408,5.167797859763569
Shahdara,2025-04-01,1624,95.93975903614458,295.7123004196028,5.167388163412902
Garhwa,2025-03-01,17392,1130.2045454545455,3147.1932876555506,5.167078716877732
Dhalai  *,2025-04-01,131,9.656716417910447,23.492456712486657,5.165201965343772
Bhagalpur,2025-03-01,25298,1685.3863636363637,4571.567183764663,5.165102619561365
Jhunjhunun,2025-07-01,16225,1268.8735632183907,2897.0566330312986,5.162524703955288
Birbhum,2025-07-01,15810,1266.5977011494253,2817.264508884089,5.162242399671296
Dindori,2025-04-01,12136,723.2470588235294,2211.1451132941997,5.1614671839305775
Puducherry,2025-07-01,3558,325.6136363636364,626.5483704404373,5.159037220644483
Haveri *,2025-05-01,196,18.644736842105264,34.38515336493098,5.1579023445269065
Latehar,2025-04-01,7761,511.32941176470587,1405.5807509136346,5.157775946720224
Neemuch,2025-07-01,10727,655.2988505747127,1952.8996158660655,5.157306124492591
Janjgir-champa,2025-07-01,26270,2076.4827586206898,4693.011099799232,5.155222676207672
Darbhanga,2025-04-01,34753,2390.681818181818,6279.02335649341,5.154036916959532
Vellore,2025-03-01,26787,2179.5795454545455,4774.552387328777,5.15386961086683
Gajapati,2025-03-01,9639,694.2117647058824,1735.9069270510308,5.152804044909008
Ahmadnagar,2025-07-01,43370,4131.375,7615.128338798979,5.152720118987322
Moradabad,2025-04-01,23572,1844.528735632184,4217.490270564262,5.151753737528097
Cuddapah,2025-04-01,27922,1940.8636363636363,5043.735883187395,5.151169086835203
Anand,2025-07-01,20949,1353.5119047619048,3804.4999053721963,5.150608117394882
Parvathipuram Manyam,2025-06-01,1937,128.0722891566265,351.2303386783529,5.150260417850577
Andamans,2025-07-01,259,24.876543209876544,45.46217733348498,5.149851382451953
Ratnagiri,2025-07-01,16058,1581.6931818181818,2811.0302744067235,5.149822451213937
Shaheed Bhagat Singh Nagar,2025-07-01,5036,363.0952380952381,907.773373064291,5.147655682090395
East Nimar,2025-07-01,7047,469.33720930232556,1278.0024266796904,5.146831221429483
Tinsukia,2025-07-01,2788,221.2528735632184,498.7086864253171,5.1467864833775225
Jaipur,2025-07-01,52457,4044.1363636363635,9406.966335453935,5.1464905804861125
Sahebganj,2025-03-01,11515,749.1279069767442,2092.7844766722337,5.144281321382038
Patiala,2025-07-01,20946,1355.8068181818182,3808.2202312980694,5.144185995551173
Lucknow,2025-07-01,33502,2470.340909090909,6032.964649089019,5.143683229702811
Subarnapur,2025-03-01,1147,78.37349397590361,207.81216371142406,5.142271207512339
Vadodara,2025-07-01,34689,2315.137931034483,6303.896482690268,5.135531993245796
Madhubani,2025-04-01,40748,2737.183908045977,7402.394198687428,5.134935410315489
Sheopur,2025-06-01,10939,654.2790697674419,2003.123394344077,5.134342177457465
Purnea,2025-07-01,776,58.28235294117647,139.81089369000452,5.133488729785118
Warangal Urban,2025-07-01,1201,102.17857142857143,214.1258587623309,5.131661514040049
Kangra,2025-03-01,12593,1033.4827586206898,2253.032632543064,5.1306479428714455
Shahdol,2025-06-01,16659,1099.6744186046512,3033.2007766669826,5.12967216053948
South West Garo Hills,2025-03-01,782,59.9390243902439,140.7660126243105,5.129512175192885
Dahod,2025-07-01,20453,1329.5977011494253,3729.9055149195406,5.127047380250621
Mau,2025-07-01,12536,1009.8965517241379,2248.530202280896,5.126061209488691
Kamle,2025-07-01,66,4.46875,12.005333156291348,5.125326319474507
Sant Kabir Nagar,2025-07-01,13074,1040.6896551724137,2347.8293156848977,5.125291802277921
Hailakandi,2025-06-01,3043,242.79310344827587,546.5715157345372,5.123221419229151
Balod,2025-06-01,11896,944.3604651162791,2137.6594232273587,5.123191943433787
Hazaribagh,2025-04-01,12931,861.2873563218391,2359.2253306227935,5.115964332449742
Gaurela-pendra-marwahi,2025-04-01,474,30.11842105263158,86.82579756504985,5.1123236572035236
Dr. B. R. Ambedkar Konaseema,2025-05-01,1029,86.97619047619048,184.2905626299657,5.1116226250569605
Prakasam,2025-04-01,36541,2440.2183908045977,6674.207463489906,5.109337969449977
Barpeta,2025-04-01,11969,1084.3295454545455,2130.4895110791276,5.108999785233484
Gariyaband,2025-04-01,6722,591.9090909090909,1200.0644871213121,5.108134583496954
West Godavari,2025-04-01,36211,2533.4942528735633,6596.702960612067,5.105202697197345
The Nilgiris,2025-03-01,6526,501.1818181818182,1180.445810441868,5.103849857845617
New Delhi,2025-04-01,805,54.975903614457835,147.00074463919697,5.102178891858159
Arwal,2025-04-01,5060,361.22352941176473,921.3057940263056,5.100126907976521
Anugul,2025-07-01,140,22.962962962962962,22.952910732870272,5.099006326436468
Karur,2025-03-01,8620,664.448275862069,1561.756411035275,5.093977311650198
Karbi Anglong,2025-04-01,4055,445.52272727272725,708.8611065949741,5.091938659274813
Burhanpur,2025-07-01,13887,872.2470588235294,2556.607722232363,5.09063350939593
Muzaffarpur,2025-04-01,35032,2397.057471264368,6410.828719342895,5.090596544916067
Banda,2025-07-01,14426,1063.1149425287356,2625.678102559888,5.089308184595517
Bemetara,2025-06-01,16568,1284.0229885057472,3003.3598278060745,5.0889596611069585
Betul,2025-07-01,26937,1811.8837209302326,4938.683619366852,5.08741158889843
Jogulamba Gadwal,2025-07-01,1630,136.50602409638554,294.0327413946415,5.079345819855802
Palamu,2025-03-01,19838,1299.3218390804598,3652.607416863576,5.075464194517337
North,2025-03-01,50,5.293103448275862,8.809899974917883,5.074620220321043
Garhwa,2025-04-01,17098,1130.2045454545455,3147.1932876555506,5.073662147532222
Khunti,2025-07-01,7101,499.4767441860465,1301.3657235810497,5.072765584795124
Washim,2025-07-01,17727,1593.3333333333333,3180.8675928763305,5.072096274236188
Jalandhar,2025-03-01,23895,1605.340909090909,4397.862387978341,5.0682938947426805
Kamareddy,2025-06-01,1830,179.30588235294118,325.6997969036536,5.068145983939181
Latehar,2025-03-01,7634,511.32941176470587,1405.5807509136346,5.067421835142181
Baloda Bazar,2025-06-01,20208,1599.3977272727273,3674.433719885808,5.0643456084181535
Nalgonda,2025-06-01,22737,1939.1136363636363,4106.980358499328,5.064033559497182
Jalaun,2025-07-01,11947,868.3953488372093,2189.7696160263586,5.059255809415449
Sikar,2025-07-01,24403,1857.6206896551723,4457.360511170675,5.058011182591901
East Jaintia Hills,2025-07-01,381,36.60526315789474,68.1005294051607,5.057152122755845
Begusarai,2025-03-01,25384,1692.0459770114942,4686.368150254737,5.055504233422353
Bara Banki,2025-07-01,24476,1899.3333333333333,4466.870885068872,5.05424652907078
Mahabubnagar,2025-07-01,27656,2217.8295454545455,5033.149879175414,5.054125361892266
Phek,2025-04-01,1651,105.51807228915662,306.0919820881914,5.049076807459655
Kasganj,2025-07-01,10640,856.5402298850574,1937.8812501393913,5.048534201675785
Araria,2025-03-01,27033,1766.409090909091,5006.649008118217,5.04660719537588
Ranipet,2025-06-01,51,8.166666666666666,8.495096624916439,5.042124324719457
Amethi,2025-07-01,13763,1059.8977272727273,2519.4387946514544,5.042036464507427
Etawah,2025-07-01,12034,941.6071428571429,2200.0416919261843,5.041901204804544
Tarn Taran,2025-03-01,14508,949.435294117647,2689.775554661352,5.040779213858757
Ranchi,2025-04-01,33609,2091.458823529412,6255.167778863865,5.03864041552458
Allahabad,2025-07-01,41086,2942.159090909091,7571.848006086276,5.037586713102372
Dhamtari,2025-06-01,12594,1037.6781609195402,2296.702309805592,5.031702101635742
Sheohar,2025-04-01,5321,384.49411764705883,981.2273124284009,5.030950341298366
South,2025-03-01,635,39.1025641025641,118.44650167722881,5.030941627311872
Hanumakonda,2025-07-01,1274,107.3452380952381,231.9720326956564,5.0292905931267775
Thane,2025-07-01,74661,6491.738636363636,13556.046694681127,5.028697739023234
Balod,2025-07-01,11688,944.3604651162791,2137.6594232273587,5.025889259133419
East Champaran,2025-04-01,34487,2410.6136363636365,6383.930408314513,5.024551383244978
Alirajpur,2025-07-01,11372,739.6785714285714,2116.8843049394877,5.022627549253506
Faridkot,2025-03-01,6355,458.27906976744185,1174.1842690457142,5.021972347683516
Kawardha,2025-06-01,7949,706.8720930232558,1442.574323064493,5.0202806130585556
Alipurduar,2025-07-01,1241,89.70588235294117,229.36204607404352,5.0195493864551315
Sahebganj,2025-04-01,11250,749.1279069767442,2092.7844766722337,5.017655764400948
Sivaganga,2025-03-01,13094,1081.7045454545455,2394.808926983677,5.015972388943466
Kanpur Nagar,2025-07-01,26567,2109.7441860465115,4879.217970574543,5.012536017339182
Nagaon,2025-07-01,13006,1339.534090909091,2327.5416756092714,5.012355323793299
Barwani,2025-04-01,27534,1667.7558139534883,5162.577340679284,5.010335435021894
Bhagalpur,2025-04-01,24587,1685.3863636363637,4571.567183764663,5.009576085351166
Papum Pare,2025-07-01,1432,110.22619047619048,263.8665850908018,5.0092504477933835
Upper Siang,2025-05-01,221,22.17283950617284,39.70572695577325,5.007518454838856
Ambala,2025-07-01,12189,846.0,2265.318188272378,5.007243599915924
East,2025-03-01,1002,66.5421686746988,187.00119350113584,5.002416368640017
Burhanpur,2025-06-01,13660,872.2470588235294,2556.607722232363,5.001843978633742
Budgam,2025-06-01,3431,275.1309523809524,631.0540957806166,5.000948522036331
Mirzapur,2025-07-01,16289,1258.046511627907,3007.544274406797,4.997749697745272
Srinagar,2025-07-01,8680,847.0232558139535,1567.6954909656345,4.99649121230888
Sindhudurg,2025-03-01,5527,562.5232558139535,993.6663983538494,4.996120179177249
Indore,2025-07-01,33715,2518.4545454545455,6245.744458188362,4.994848198383434
Madurai,2025-03-01,31464,2429.5227272727275,5813.505399839263,4.994315008898081
Phek,2025-03-01,1634,105.51807228915662,306.0919820881914,4.993537946611278
Purbi Singhbhum,2025-03-01,3654,239.0581395348837,684.0072472036289,4.992552161437097
Godda,2025-03-01,14493,930.2758620689655,2717.0464243093897,4.9917160106597604
Jamnagar,2025-05-01,14268,954.1411764705882,2667.305038856284,4.991502145265796
Komaram Bheem,2025-06-01,1187,115.20238095238095,214.79431347849157,4.989878929708926
Tiruvallur,2025-03-01,33208,2671.8314606741574,6120.537671783931,4.989131703265144
Bhavnagar,2025-07-01,25091,1641.3023255813953,4700.171844342232,4.9891149623913975
Tirupati,2025-06-01,1657,120.90697674418605,307.90703822102944,4.9888207561956985
Shahjahanpur,2025-03-01,22760,1775.7241379310344,4206.89729254138,4.98806469539274
Darjeeling,2025-07-01,6164,466.30232558139534,1143.229811385964,4.983860303215111
Kaushambi,2025-04-01,15091,1121.7816091954023,2803.2983788009574,4.98313647110929
Farrukhabad,2025-07-01,10584,897.6279069767442,1944.3800103436065,4.981727872892245
Balrampur,2025-07-01,19969,1734.3258426966293,3661.452998889181,4.980174308624321
Kabeerdham,2025-06-01,3834,373.7586206896552,695.1395872123117,4.977764815821814
North Garo Hills,2025-04-01,207,16.7972972972973,38.21352400986945,4.977366197725675
Jamui,2025-03-01,12665,955.3139534883721,2353.875369091315,4.974641478589417
Satna,2025-07-01,27754,2008.2906976744187,5176.935409308073,4.973156368927277
Khordha,2025-04-01,2837,263.06976744186045,517.6554109511501,4.97228499520318
Ramanagar,2025-07-01,6459,481.43529411764706,1202.42276701843,4.9712670699878165
Shahjahanpur,2025-07-01,22683,1775.7241379310344,4206.89729254138,4.969761419927348
Sambhal,2025-04-01,14273,1201.7093023255813,2630.4148850403544,4.969288598545124
Nanded,2025-07-01,46666,3892.5,8607.997612485246,4.969041805722656
Udupi,2025-07-01,5322,402.6162790697674,990.1442458028935,4.968350562842666
Mahbubnagar,2025-07-01,1580,173.4,283.1406431608217,4.967849137790727
Ghaziabad,2025-07-01,30514,2207.1494252873563,5698.4786087302855,4.967439999045618
Mathura,2025-07-01,17904,1388.5697674418604,3325.329905051254,4.966553907168975
Anakapalli,2025-05-01,1045,81.0,194.14691444945467,4.965311978990907
Khandwa,2025-07-01,10521,694.3294117647059,1980.1049358210153,4.962701930825116
Sehore,2025-07-01,21378,1372.1162790697674,4031.6256432730183,4.962237442434943
Sribhumi,2025-12-26,23,4.890410958904109,3.649815991692125,4.961781383586939
Supaul,2025-03-01,18542,1276.9318181818182,3479.9246516993294,4.9613339108900645
West Garo Hills,2025-07-01,6833,408.1707317073171,1296.2534979642844,4.956460505898443
Amreli,2025-07-01,11763,796.6744186046511,2212.8190986472196,4.955816581707687
Pakur,2025-03-01,7114,433.56976744186045,1349.8008440524293,4.949196958939416
Lakhisarai,2025-04-01,7860,575.546511627907,1472.1600908547057,4.94813949489888
Daman,2025-03-01,943,71.02380952380952,176.2274663842281,4.948015246244442
Saharsa,2025-03-01,18702,1377.7701149425288,3501.360013842958,4.947857351590379
Khordha,2025-07-01,2822,263.06976744186045,517.6554109511501,4.943308190010631
Vijayanagara,2025-05-01,4053,240.33734939759037,771.4987674793508,4.941890786240894
Purba Bardhaman,2025-07-01,2038,152.91666666666666,381.4792769666789,4.941509138641861
Akola,2025-03-01,25629,2127.4137931034484,4758.551271014878,4.938811177689436
Boudh,2025-03-01,3394,285.9647058823529,629.474940820084,4.937504406559026
Pulwama,2025-07-01,3598,395.56626506024094,648.9438171925715,4.934839735116006
Gomati,2025-04-01,2596,177.13253012048193,490.16542183038047,4.93479825820222
East Champaran,2025-03-01,33909,2410.6136363636365,6383.930408314513,4.934011549156685
Jagitial,2025-06-01,1329,124.94186046511628,244.0575802190547,4.933500276673142
K.V.Rangareddy,2025-10-25,44,10.171052631578947,6.859325832557669,4.931818110732188
Golaghat,2025-07-01,2192,231.6551724137931,397.5172316752433,4.9314713209407115
Kupwara,2025-04-01,7863,571.9540229885057,1479.0005732033887,4.929711393701297
Dhemaji,2025-03-01,2456,238.27586206896552,450.00296354722275,4.928243406331054
Yanam,2025-09-08,20,3.716666666666667,3.3042944151393203,4.9279305314707464
Kodagu,2025-07-01,2940,206.01190476190476,554.871688066723,4.927243818771548
Kiphire,2025-05-01,739,52.5609756097561,139.32102529024584,4.92703109929168
Pune,2025-07-01,83000,6883.659090909091,15462.905317176406,4.922512254184202
Paschim Bardhaman,2025-07-01,1610,118.88235294117646,302.97160843585215,4.921641518678923
Amravati,2025-07-01,46551,3888.310344827586,8676.007716164058,4.917318085792916
Medak,2025-07-01,17557,1713.9195402298851,3224.11452498126,4.9139322865282535
Chandauli,2025-07-01,14023,1052.8372093023256,2639.635295042569,4.913619246968171
Mon,2025-07-01,2127,163.30232558139534,399.714341227286,4.912752613251884
Majuli,2025-04-01,536,41.24390243902439,100.72141765635754,4.912124045443741
Mysuru,2025-07-01,8558,634.7558139534884,1613.0722017030039,4.911896800206173
Gadag *,2025-03-01,176,16.14457831325301,32.55207180477805,4.910760293398072
Amroha,2025-04-01,13399,1077.5813953488373,2509.1380777663185,4.910617998201166
Una,2025-03-01,4358,371.16470588235296,812.1682010733576,4.908878836734392
Chatra,2025-04-01,11020,787.1162790697674,2085.9610645433186,4.905596703057603
Khagaria,2025-03-01,13005,918.4367816091954,2465.6956738090544,4.901887668772703
Cooch Behar,2025-07-01,6925,519.1264367816092,1306.9585303700048,4.9013594650205645
Kakinada,2025-06-01,1781,137.6235294117647,335.3282321089287,4.900799614314603
Kheri,2025-03-01,26870,2159.806818181818,5043.812947979518,4.899109748254393
Bilaspur,2025-07-01,28987,2493.597701149425,5409.918166555929,4.8971909524681125
Kurukshetra,2025-04-01,11007,823.435294117647,2081.6456484912014,4.8920740728680245
Nalgonda,2025-07-01,22023,1939.1136363636363,4106.980358499328,4.890183202866576
Jammu,2025-07-01,13403,1135.6206896551723,2508.8022493898766,4.889735455765065
Bandipore,2025-07-01,3124,245.4578313253012,588.7714638251002,4.88906535988265
Bidar,2025-07-01,11045,905.7727272727273,2074.910970128669,4.886584252864845
Surguja,2025-04-01,10414,952.4137931034483,1936.3467913965521,4.886307684623254
Satara,2025-07-01,25962,2354.7078651685392,4832.000710702853,4.8856143755404355
West Champaran,2025-04-01,26179,1917.4367816091954,4969.881772261719,4.8817183848922285
Solapur,2025-07-01,45141,3801.215909090909,8468.523442588736,4.88158111283116
Purbi Singhbhum,2025-04-01,3577,239.0581395348837,684.0072472036289,4.879980254758048
Nizamabad,2025-07-01,15862,1473.2758620689656,2948.65896475959,4.879751883787
Tikamgarh,2025-07-01,30654,1889.6,5894.855297711079,4.8795769441819825
Anakapalli,2025-06-01,1028,81.0,194.14691444945467,4.8777494233448015
Garhwa *,2025-03-01,899,65.69411764705882,170.8712982341507,4.876804302212499
Fatehabad,2025-04-01,10656,802.2298850574713,2020.6268351686006,4.87659074077393
Karnal,2025-04-01,14196,1080.6781609195402,2690.7490246806424,4.874227108801826
North Cachar Hills,2025-07-01,401,48.48192771084337,72.3686971552337,4.871140232537163
Lohardaga,2025-03-01,7024,455.7674418604651,1348.9857250752907,4.869015613766368
Mandya,2025-05-01,10286,773.8705882352941,1954.4604040881616,4.866882640276622
Bijnor,2025-07-01,31962,2438.741573033708,6068.302738463072,4.8651591226385795
Bareilly,2025-07-01,34107,2668.2727272727275,6463.864649002714,4.863766334831569
Bahraich,2025-04-01,25465,2057.7045454545455,4814.860285291324,4.861469298714905
Shajapur,2025-06-01,23291,1472.5697674418604,4492.414512697906,4.856726860553024
Pithoragarh,2025-07-01,3897,355.09411764705885,729.3190663627436,4.856455899359819
Kendrapara,2025-03-01,11283,900.9885057471264,2138.594667305876,4.854595240963429
Gaya,2025-04-01,32264,2128.4137931034484,6208.9968042475575,4.85353546748178
Mulugu,2025-07-01,759,64.90361445783132,143.0341605503292,4.852661649997506
Suryapet,2025-06-01,2623,230.95402298850576,493.27524058867317,4.84931287886421
Karaikal,2025-07-01,1728,191.12941176470588,316.9743788742951,4.848564081719622
Gariyaband,2025-06-01,6410,591.9090909090909,1200.0644871213121,4.848148554955755
Mauganj,2025-05-01,73,12.783132530120483,12.421507893982534,4.847790460210626
Jagatsinghpur,2025-07-01,1270,142.27058823529413,232.63185652930017,4.847699831784077
Wardha,2025-03-01,15052,1453.551724137931,2805.5564293215452,4.846970153136616
Gonda,2025-07-01,22346,1728.125,4254.118228697414,4.846568405390339
Nayagarh,2025-07-01,9453,721.1976744186046,1801.896274482671,4.8458962090302995
Bemetara,2025-05-01,15837,1284.0229885057472,3003.3598278060745,4.845565581838745
Nicobar,2025-03-01,279,24.14666666666667,52.60271633447996,4.844870209987282
Hardoi,2025-04-01,28936,2304.4606741573034,5497.1834793667085,4.844578942253302
Niwari,2025-04-01,438,29.050632911392405,84.41957160580188,4.844248310074365
Tumakuru,2025-05-01,6768,506.5232558139535,1293.1669900514341,4.841970752699931
Garhwa *,2025-04-01,893,65.69411764705882,170.8712982341507,4.841690154535234
Bargarh,2025-03-01,11411,929.625,2166.16825909811,4.838670752365261
Ghazipur,2025-04-01,21531,1694.093023255814,4100.091837215091,4.838161622793803
Thrissur,2025-05-01,22849,1692.0,4373.092678696691,4.837994882446764
Kalaburagi,2025-07-01,10668,825.1411764705882,2034.7490377190497,4.837382223098746
Warangal,2025-07-01,18709,1629.1818181818182,3531.38133419229,4.83658278884932
Kurung Kumey,2025-03-01,629,43.46153846153846,121.13228706266123,4.833876051853664
South Sikkim,2025-04-01,403,26.662337662337663,77.88463303428014,4.831988643665061
Vijayanagara,2025-07-01,3968,240.33734939759037,771.4987674793508,4.831715626431225
Kishtwar,2025-05-01,3437,240.45977011494253,661.6284140259231,4.831322479689959
Medchal-malkajgiri,2025-03-01,4049,350.3488372093023,765.594851655224,4.831081550240542
Lakhisarai,2025-03-01,7687,575.546511627907,1472.1600908547057,4.8306251015426795
Bangalore,2025-07-01,31305,2261.125,6017.363797889357,4.826677590972212
Baleshwar,2025-05-01,3172,288.7906976744186,597.8618985976625,4.822533948205098
Rajanna Sircilla,2025-07-01,921,97.40963855421687,170.78106339194167,4.822492289766621
Lower Siang,2025-10-31,59,7.245614035087719,10.732595049251978,4.822168890879691
Nalanda,2025-04-01,18642,1349.448275862069,3587.306895406132,4.820482949558231
Mahabubabad,2025-07-01,1167,118.37209302325581,217.5432909729289,4.820318302103996
Mumbai,2025-07-01,52979,4647.80459770115,10026.816468083465,4.820193483758551
Ri Bhoi,2025-07-01,554,53.22352941176471,103.97096394925755,4.81650310400735
Saharanpur,2025-07-01,25923,2192.137931034483,4930.06488511576,4.813498933981739
Sitapur,2025-04-01,41243,3038.057471264368,7940.751265431337,4.8112503781668785
Dimapur,2025-03-01,3495,293.2906976744186,665.5272985302104,4.81078583763044
Harda,2025-07-01,6657,449.6309523809524,1290.5588943373718,4.809830124650124
Suryapet,2025-07-01,2603,230.95402298850576,493.27524058867317,4.8087675638872565
Rohtas,2025-03-01,16838,1284.0229885057472,3235.1005698648382,4.807880520432814
Pauri Garhwal,2025-07-01,4415,502.97701149425285,813.9650866321485,4.806131187631257
